Video_ID,Komentar,Jumlah_Suka
0Buv-MC-rSA,Dimana ya bisa nonton film dokumenter ini,0
0Buv-MC-rSA,pertahankan hak klisn saudaraku d papua..jgn mrl,0
0Buv-MC-rSA,"Kalau bukan generasi kita yang menyelamatkan lingkungan , siapa lagi nanti, apa kalian nanti tidak malu anak cucu kita menuntut karena alam mereka tinggali rusak parah , kering kerontang ? .",1
0Buv-MC-rSA,VIRALKAN FILM INI❤,0
0Buv-MC-rSA,Wajar jika mereka menuntut merdeka,0
0Buv-MC-rSA,Tentara kalau nganggur ya gini... kirim ke gaza biar nggak nganggur,0
0Buv-MC-rSA,"Film dokumenter pesta babi
Babi yang menggambarkan kerakusan
Pemerintahan negara ini
Mereka orang-orang kaya yang punya kuasa yang kerakusannya seperti babi",0
0Buv-MC-rSA,Pemerintah baby,0
0Buv-MC-rSA,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,0
0Buv-MC-rSA,"Jangan jangan opm itu sebenarnya mereka adalah
Ah udahlah",0
0Buv-MC-rSA,Haram...,0
0Buv-MC-rSA,plis tayangin di netflix biar dunia tau bobrok sekali negri ini,0
0Buv-MC-rSA,Ini film kah jawab dong?,0
0Buv-MC-rSA,"Menuju Indonesia baru, yg lebih jujur, cerdas hukum dan undang undang yg melindungi juga mensejahterakan rakyatnya, rakyat berhak wajib berkontribusi sikap pada pemeritahnya",0
0Buv-MC-rSA,Oalah...,0
0Buv-MC-rSA,KEPARAT MEMANG ORANG ORANG PETINGGI SERAKAH DENGAN DUIT MENGORBANKAN KEINDAHAN KEKAYAAN TANAH PAPUA SEMOGA OLIGARKI LIHAT DENGAN MATA.,0
0Buv-MC-rSA,"Bersatu lah, berjuang lah",0
0Buv-MC-rSA,"SAYA JAWA ,DAN SAYA SANGAT GREGET DENGAN PEMERINTAH YANG SEKARANG ,SEENAK JIDATNYA BILANG SWASEMBADA PANGAN ,TAPI ALAM DIKERUK SEBRUTAL INI ,MAU BILANG TUHAN TIDAK BUTA TAPI APA DAYA ,SUDAH TERLANJUR😂",1
0Buv-MC-rSA,Knp rakyat papua sering pro 1sr3wel.. padahal dia sendiri dijajah seperti org palestina.,0
0Buv-MC-rSA,"Prabowo 1998 dalang penculikan
Prabowo 2026 dalang kerusuhan",0
0Buv-MC-rSA,Mereka di rampok oleh pejabat2 Indo. Mereka mau hidup dimana. Sebaiknya pisah saja dari Indonesia bukan karena tidak nasionalis tapi kenyataan berbicara  bahwa rakyat Papua benar2 menderita,1
0Buv-MC-rSA,Taro Netflix bang,0
0Buv-MC-rSA,Film ini akan menjadi saksi di akhirat nanti❤,1
0Buv-MC-rSA,"Katanya wakil rakyat, kenapa merampas punya rakyat tanpa izin rakyat,, Yaa Allah dzolim sekali 🥲",0
0Buv-MC-rSA,inilah alasan kenapa papua ingin merdeka!,0
0Buv-MC-rSA,XXI CGV NEEDS THIS,0
0Buv-MC-rSA,Apakah ada film yang full,0
0Buv-MC-rSA,Tanda tanda 2030 ketiadaan Indonesia 😂😂,0
0Buv-MC-rSA,"Tidak malu kah di lihat oleh negara lain Indonesia ini negara miskin, sedangkan hasil alam yg ad di Indonesia sangat kaya, lihat lagi Singapura, apa yg dia ada, sawah tidak ad, minyak tidak ad, gas tidak ad, hasil alam memang tidak ad, kenapa dia maju, krna tidak ad Korupsi, lihat Indonesia, hasil alam sawah ada, gas, sawit, serba ad, tetapi negara termiskin 😢, ya allah, kapan lah kiamat dunia ini, biar nanti semua penjabat yg rakus di balas di padang masyar",0
0Buv-MC-rSA,WAJIB REVOLUSI SAYA DUKUNG PAPUA USIR PARA PENJAJAH PEJABAT RAKUS,0
0Buv-MC-rSA,dri dulu emng pemerintah kita yg menjajah kita,0
0Buv-MC-rSA,"Menurut keyakinan saya, tujuan pembuatan film ini adalah :
1. Untuk provokasi kepada masyarakat, agar menghalangi upaya pemerintah memanfaatkan areal agar lebih produktif, untuk mengejar swasembada pangan dan swasembada energi

2. Ketika negara gagal mencapai swasembada pangan dan energi, maka mafia importir bisa lagi mendapatkan izin impor beras, impor minyak, dan lain lain, dengan alasan produksi dalam negeri tidak mencukupi kebutuhan negara, dimana import itu akan menggerogoti rupiah terhadap dollar

3. Ketika rupiah terus melemah terhadap dollar akibat impor yang tinggi, cadangan devisa terkuras, dan akhirnya negara menambah hutang kembali ke IMF

4. Ketika hutang terus menumpuk, negara harus menjual aset aset negara dengan harga murah

5. Ketika negara menjual aset aset negara dengan harga murah, siapa yg cuan ? Ya mafia yg menggerakkan PROPAGANDA ini

Ini tidak sesederhana tentang menjaga hutan, ini tentang hal kecil seperti memenuhi isi perut dan hal besar ekonomi makro Indonesia, dan video ini adalah bentuk perang propaganda, sama seperti yang terjadi di Yunani",0
0Buv-MC-rSA,Papua mau di majukan dan di sejahtera kan. Papua harus terus di bangun,1
0Buv-MC-rSA,TANAH DI RAMPAS PARA BABI,0
0Buv-MC-rSA,Rasakan sendiri jangan komplain kan kalian yg pilih jokowi kemudian prabowo sbg penerusnya ....,0
0Buv-MC-rSA,"Food Estate makanya kok sepi sepi aja.ternyata ada undang dibalik batu toh..

Ini orang sok...

hiduuppp Prabowo...😂",0
0Buv-MC-rSA,"Free West PAPUA.✊✊✊
JahBlessRastaFaran✊✊✊",0
0Buv-MC-rSA,Nntn trailernya aja udah sedih bgt 😢😢😢,0
0Buv-MC-rSA,RAKUS,0
0Buv-MC-rSA,Setelah Papua merdeka insyaallah kemerdekaan Sumatra akan semakin dekat,0
0Buv-MC-rSA,Penghancuran atas nama pembangunan.,3
0Buv-MC-rSA,Papua juga indonesia harus di bangun dengan sumberdaya yang ada ...,0
0Buv-MC-rSA,Film propaganda,0
0Buv-MC-rSA,nontonnya dimana yaa?,1
0Buv-MC-rSA,"Hidup Papua,kami dr aceh bernasib sama.",1
0Buv-MC-rSA,"Hidup Papua,kami dr aceh bernasib sama.",0
0Buv-MC-rSA,Negara bedebah,1
0Buv-MC-rSA,"Uda parah negara ini,cuma pak Harto yg buat negara damai.",0
0Buv-MC-rSA,"Mirip kayak permulaan film AVATAR, sky people datang untuk merusak alam, klaim sepihak tanah adat yang dimiliki penduduk asli... miris..miris..",1
0Buv-MC-rSA,"NEGARA DGN KEKAYAAN MELIMPAH -- ISI NYA PARA PEJABAAT ""RAMPOKKKK """,0
0Buv-MC-rSA,Avatar versi konoha,0
0Buv-MC-rSA,BGSSSTT !!! PANTASAN DI TIMUR INDONESIA MALUKU DAN PAPUA INGIN KELUAR DARI KEDAULATAN !!,313
0Buv-MC-rSA,"taktik iblis Jokowi..memang jitu...dia pura pura membangun jalan dan insfraktuktur  untuk mempermudah para maling  komporasi, oligarki ,mudal dalam menjalankan penjarahan bumi Papua   dan sekarang kacung Jokowi si Wowo telah melaksanakannya...memang bangsattt",0
0Buv-MC-rSA,"Entot saja kuat...tempat tuju buku iktikad, semua bingung...illoh kamu itu cahaya kepada rumah ELI, dengan €lijah Roh...buang lah Allah kamu itu...terua tembak di beban hujung Kalimat ELI...babi anjing punya papua...entot sahaja kuat",0
0Buv-MC-rSA,Kasihan,0
0Buv-MC-rSA,"Babi kau tanya kami mau hidup di mana....hiidup di sonyoh ibu aku lah....sonyoh dengan nama Eli bunyi early..aku buka untuk kamu bah....illoh kamu jadi cahaya wallaa...mau juga diajar..bodoh...terima lah, harga syurga itu, bodoh punya papua",0
0Buv-MC-rSA,"Usir dulu pendatang2...yg kedepannya bisa jadi benalu di tanah Papua...
Bukan hanya TNI...
Pendatang2 yg mulai klaim sana sini dan dan turut menikmati hasil dr tanah Papua...
Awalnya mereka munafik tunduk dan menghormati warga ..adat istiadat..lama kelamaan mereka mulai menuntut ini itu...
Itu yg terjadi di beberapa daerah...
Usir dulu mereka😂😂😂",1
0Buv-MC-rSA,Cuma bisa bilang seneng bisa satu negara sama kalian guys,0
0Buv-MC-rSA,"Oalah, pantesan nobar film pesta babi d bubarin, mereka takut",1
0Buv-MC-rSA,Miris..,0
0Buv-MC-rSA,Serasa nonton film avatar 😢😢😢,0
0Buv-MC-rSA,Banten dukung masyarakat Papua.. hanya ada 1 kata LAWAN !!,0
0Buv-MC-rSA,Tanah saudara kita diambil untuk menanam Sawit pak wowok pak wowok 😢😢😢,0
0Buv-MC-rSA,saya sakit hati melihat ini😢,0
0Buv-MC-rSA,Kalo gak mau di buka lahan dan hutannya selamanya tidak akan ada kemajuan.. sebaiknya cari solusi yang sepatutnya,0
0Buv-MC-rSA,Orang kita orang kita,1
0Buv-MC-rSA,Bangsaattt memang pemerintah,0
0Buv-MC-rSA,Oohh film yg buka boroknya Wowo ayo viralin trailernya udah jelas kok ayoooo🎉,0
0Buv-MC-rSA,CEO tergila gila sama sawit dan MBG..yg menguntungkan ini siapa CEO rakyat tetap beli minyak nya mahal sekali MBG hanya roti 1000 jeruk busuk 🤨🤨,0
0Buv-MC-rSA,"Sikap pemerintah untuk mendapatkan sumber daya ekonomi dari SDA itu memang diperlukan untuk mendanai kebutuhan seluruh rakyat indonesia.
Tapi, ada tapinya yaitu yang beradab caranya dan jangan juga hasil SDA dirampok dan sisanya buat rakyat.

Ingat UUD 45 Psl 33 : 3 berbunyi sbb :
Bumi dan air dan kekayaan alam yang terkandung di dalamnya dikuasai oleh negara dan dipergunakan untuk sebesar-besar kemakmuran rakyat.",0
0Buv-MC-rSA,Oh ini film yg bikin seragam ijo takut😂,0
0Buv-MC-rSA,Saya akan selalu menolak republik ini sampai akhir hayat. Republik untuk negara sebesar ini tidak cocok. Semoga akan tiba masanya indonesia jadi negara federasi dimana setiap suku dan budaya dapat mengolah tanah mereka sendiri dan menikmati hasilnya sendiri. Mereka juga bisa jadi pemimpin di wilayah mereka sendiri. Bhineka tunggal ika itu sudah kuno. Persatuan itu tidak selalu indah. Perbedaan jauh lebih indah.,1
0Buv-MC-rSA,Sy dukung orang Papua,0
0Buv-MC-rSA,sedih bgt😢😢😢,0
0Buv-MC-rSA,INDONESIA sakit.... penyakitnya pemerintah sendiri,0
0Buv-MC-rSA,"Persiapan buat 2029 dananya dari hutan tersebut dijadikan perkebunan sawit, dan dana untuk program MBG yang ugal-ugalan itu, dipilihlah Papua, gile pemerintah sekarang udah ga ada rasa malu",0
0Buv-MC-rSA,"https://youtube.com/shorts/wivtvRFgdnw?si=Wmvi74RmD-f-XuOd


Ini sudut pandang lainnya, jangan mau di propaganda.. 

Gimana sulitnya akses dari satu desa ke desa lainnya.. 

Itu mama sinta juga sudah menyetujui karena tanahnya udah di bayarin.. 

Sama aje ini yg buat film juga pasti ujung ujungnye DUIT !!??? 

Hati"" Propaganda demi kenyang kantong sendiri..",0
0Buv-MC-rSA,Please aku mau nonton ❤,0
0Buv-MC-rSA,"Memang mereka itu pantas di sebut, kolonialisme di zaman sekarang,dulu yang koloni adalah orang Belanda dan sekarang orang kita sendiri,tapi yang dulu juga masih jadi pertanyaan apakah benar dulu itu yang koloni orang luar apa orang kita sendiri?",0
0Buv-MC-rSA,"😢mereka dijajah oleh negara Indonesia

Semoga masyarakat Papua terus melawan penjajahan yg dilakukan Indonesia",0
0Buv-MC-rSA,"Terkutuklah Freeport Amerika, Amerika adalah bangsa penjajah dan penjahat. Maka orang Kristen wajib memerangi pemerintah Amerika yg telah mengeruk tambang emas Papua.",1
0Buv-MC-rSA,Saya sebagai orang batak mendukung West Papua merdeka.,0
0Buv-MC-rSA,Merreka ini lah penjajah sesungguhnya merampas hak rakyat kecil.proyek ini akal akalan busuk pemerintah.,0
0Buv-MC-rSA,Tidak di bangun bilang kolonialisme di bangun bilang kolonialisme Babi,0
0Buv-MC-rSA,Jahat banget,0
0Buv-MC-rSA,Pemerintah nya dajal ya susah rakyatnya diem aja makin ancur udah,0
0Buv-MC-rSA,"Pantas mereka ingin merdeka, ternyata ini alasannya, slama ini kita dibungkus manis oleh pemerintah dan media seakan-akan damai2 aja",2
0Buv-MC-rSA,Rusak sdh negara dipimpin orang2 tamak,0
0Buv-MC-rSA,Film tai pesanan jorsoros,1
0Buv-MC-rSA,"Doa dari warga Bandung untuk tanah mutiara hitam Papua, semoga kalian dilindungi",0
0Buv-MC-rSA,Astagfirullah 😢😢😢 sedih liat nya,0
0Buv-MC-rSA,MIRIP AMERIKA YA.. YANG MENJAJAH PENDUDUK ASLINYA,0
0Buv-MC-rSA,merinding yg terjadi di negeri sendiri,0
0Buv-MC-rSA,"dan ada yg percaya narasi kalo mereka pro rakyat, membela rakyat bla bla bla bla
padahal mereka2 itu hanya sebagai alat dari penguasa untuk semakin menekan rakyatnya sendiri",0
0Buv-MC-rSA,Memang betul yg PESTA itu pr BABI..,0
0Buv-MC-rSA,Tolong kapan2 ditayangkan di netflix aja biar aman dari pembungkaman,0
0Buv-MC-rSA,Nonton fullnya dimana😢,0
0Buv-MC-rSA,Ngak ada asap ngak akan ada api,0
0Buv-MC-rSA,"Pertama-tama, jangan melihat ini dengan kacamata agama. Sebab fanatisme religius membuat kita sulit memaknai sesuatu secara lebih luas dan manusiawi.
Video ini sangat saya nikmati. Saya orang Minangkabau, dari bagian barat Tanah Ibu Pertiwi. Rasanya ingin sekali ikut dalam ekspedisi seperti ini, masuk hutan, kamera, menyaksikan langsung prosesi dan budaya sekaligus berbaur dengan saudara-saudara saya di Timur sana, di Papua.
Sejak dulu, saya memaknai arti kata “pemberontak” sebagai sesuatu yang relatif. Papua adalah tanah yang kaya raya dan merupakan bagian dari Nusantara. Namun, lihatlah bagaimana kondisi sebagian masyarakatnya hingga hari ini. Ada banyak catatan sejarah yang memperlihatkan ketidakadilan di sana, dan hampir semua dari kita mengetahui hal itu.
Kadang, istilah “pemberontak” terasa seperti label yang disematkan secara paksa oleh pihak yang lebih kuat kepada mereka yang sedang memperjuangkan hak, kehormatan, martabat kaumnya, sukunya, dan tanahnya.
Apa pun sudut pandangnya, saya percaya masyarakat Papua adalah saudara sebangsa yang layak dihormati, didengar, dan diperlakukan dengan adil. Semoga suatu hari nanti Papua benar-benar menjadi tanah yang damai, sejahtera, dan sejajar dengan wilayah Indonesia lainnya.
Dan semoga film ini dapat dinikmati semua orang tanpa pencekalan maupun penyensoran.",0
0Buv-MC-rSA,Bukannya haram ya,0
0Buv-MC-rSA,Kenapa harus sawit😢,0
0Buv-MC-rSA,"Memang proyek kolon lokal ini jorok banget caranya. Ketika semuanya udah rapih dan udah ada eksekusi di beberapa titik proyek, baru datang ke penduduk. Adabnya bukan -5 lagi, -triliunan kayaknya. Padahal sangat jelas bagaimana etika dan peraturan merubah suatu daerah itu harusnya izin dulu sama yang punya dan tinggal di daerah tersebut. Dan itupun juga sebenarnya tanpa perlu menanyakan kepada penduduk, sudah sangat bisa dilihat mana daerah yang tepat untuk di jadikan proyek mana yang tidak. Ga di daerah ga di perkotaan, cara mereka bekerja sama dan sangat tidak rapih",0
0Buv-MC-rSA,"merinding, sedih, marah, kesel, kenapa ya jahat banget sama Papua :(",0
0Buv-MC-rSA,"Setan.. Mengeruk kekayaan SDA rakyat disana, tapi mereka tetap dibiarkan miskin!!!",0
0Buv-MC-rSA,"Bahkan menteri dari perwakilan papua pun tidak mampu mengatasi masalah papua, padahal sudah ada keterwakilan, why.?",8
0Buv-MC-rSA,"Hahahahahah zaman sekarang pemerintah GK bakal bisa bungkam lagi apalagi sekarang udah nyata data nya terbuka, gimana Papua GK PGN merdeka yg didalam nya aja rakus nya parah dan situasi ini dimanfaatkan oleh pihak luar yg ingin memecah belah kesatuan, jadi sekarang Istilah Bhineka tunggal Ika udah GK guna dan slogan Pancasila juga sama GK guna,",0
0Buv-MC-rSA,Harusnya dunia internasional yg menangani tentang kelestarian alam memberi sanksi ke pemerintah kita...,0
0Buv-MC-rSA,TERNYATA WAJAR PAPUA MAU MERDEKA DIKARENAKAN TANAH DAN HUTAN NYA DI RAMPAS,0
0Buv-MC-rSA,Ini cm film jgn pada baper ya ternak onta,0
0Buv-MC-rSA,"Untuk indonesia,tanah negara harus dikelola oleh negara
Melihat kondisi global yang tidak baik,bagaimana juga harus bergerak menyelamatkan seluruh warga indonesia dari bencana yang akan datang,kesiapan pangan butuh waktu bertahun tahun",0
0Buv-MC-rSA,tambah rusak sudah negara ini,0
0Buv-MC-rSA,"Nonton aja lah, lagian yg sudah berjalan akan tetap berjalan sampai tujuanya selesai😂",0
0Buv-MC-rSA,"Pestanya PARA BABI berdasi yg berkedok PSN yang harapsmnya strategis tp bikin rakyat Papua menangis, yg katanya bikin etenol tapi mlut BABI jadi konyol..",0
0Buv-MC-rSA,panjang umur perlawanan,0
0Buv-MC-rSA,"Pemerintah oh pemerintah...
Kapan kalian tidak korupsi😢
Udak muak dengan mereka,",0
0Buv-MC-rSA,"Bukan cum di papua setau saya. Yg SDA nya dirusak juga di provinsi Iain. Ayooo sutradara, bikin film tentang pulau dan daratan SULTRA yang dirusak oleh sekelompok oknum atas ijin pemerintah Negara ini. Jangan cuma Papua saja.",0
0Buv-MC-rSA,"FILM DISPONSORI OLEH SI TUA BANGKA SOROS DAN KRONINYA....ISU2 KYK GINI DIANGKAT....HEI PARA PEMELUK POHON, PELUK SONO POHON SAMPE MATI...BANGSA KERA MEMANG AKRAB DGN POHON SIH",0
0Buv-MC-rSA,PROPAGANDA ASING,0
0Buv-MC-rSA,WES PEMIMPIN SAAT INI HANYA TAU SATU SISI SAJA PADAHAL DULU DIA PERNAH KABUR TUH KE NEGARA Y 🙉🤡🔥🥀,1
0Buv-MC-rSA,"Hmm sexy killers media bayaran asing, uda kebaca maksudnya😅😅",0
0Buv-MC-rSA,"Film yg sangat bagus skali tentang PENJAJAHAN, dan ini nyata dan fakta. Miris.",0
0Buv-MC-rSA,Bandingkan hidup papua dgn papua niugini yg hbs disedot aussie..😂,0
0Buv-MC-rSA,P I G A I .......  P I G A I. !!!!,0
0Buv-MC-rSA,"Saya setuju kalau beberapa tanah di Papua ditanam tebu/padi
Tapi khusus sawit, mending ikut kata Ahok..
Pakai tanah tanah rusak bekas tambang",2
0Buv-MC-rSA,Pemburu dan yang di buru ITU SAMA... 😂,0
0Buv-MC-rSA,hebat,0
0Buv-MC-rSA,Nooooooo,0
0Buv-MC-rSA,Elit2 brengsek semoga segera dikelarin abis kariernya,0
0Buv-MC-rSA,Papua harus dipelihara bukan dirusak pak Prabowo dengar masyarat mu,0
0Buv-MC-rSA,"Seandainya rakyat Papua tidak dibikin terasing di tanah sendiri, pasti mereka tidak akan marah.",0
0Buv-MC-rSA,Pantas lah ada KKB,1
0Buv-MC-rSA,Pembukaan lahan dan pengerukan energi secara masif jika membuat negara ini adil makmur dan kaya tidak mengapa tapi kenyataannya hanya menjadi lahan korupsi dan kekayaan pribadi rakyatnya tetap sengsaraaaaaa,0
0Buv-MC-rSA,Anehnya buzzer mereka di fb malah ngatain nih dokumenter,0
0Buv-MC-rSA,"Dokumenter sebagus ini, di larang tayang oleh pemerintah rakus",0
0Buv-MC-rSA,"Pantas saja mereka berontak dan ingin pisah, rumah mereka tinggal di porakporanda kan sampai rata, padahal itu alam mereka, pantas banyak bencana rakusnya nya dunia DPR & MPR",0
0Buv-MC-rSA,"hanya bisa berdoa buat saudara kami dipapua, sumatra jga sdh habis hutannya😢",3
0Buv-MC-rSA,Ah etanol dan sawit itu lagi,0
0Buv-MC-rSA,Kata gua mah MERDEKA AJAH,0
0Buv-MC-rSA,"Ngeri bukannya merangkul masyarakat, yg ada mau ngeruksak hutan, akibat pilih sawit man jadi gini😢😢",0
0Buv-MC-rSA,Saya ga setuju pake hutan asli di hilangkan....bumi semakin panas,0
0Buv-MC-rSA,"Jauhkan anak” kalian dari TNI, POLISI, dan PEMERINTAH 
Sebisa mungkin jangan urusan sama mereka
Kalo perang udah ngumpet aja",0
0Buv-MC-rSA,"Memang susah diajak maju Papua...
Ngeluh makanan mahal biaya hidup mahal...

Kalo mau murah ya tanam di daerah kalian ..mau sejahtera mau di buatkan lapangan pekerjaan dipapua malah demo..

Segalanya butuh pengorbanan ...mau tanam dicmana kalo GK di hutan...lu cuman punya hutan...ongkir beras dari Jawa ngeluh...susah makan ngeluh...serba mahal ngeluh..nganggur ngeluh..mau di bangun protes ...elu di propokasi saudaraku ....ayolah jangan sempit mikirnya..",0
0Buv-MC-rSA,Mari kita dukung dukung penuh tanah Papua. Papua kita satu karena kita satu keluarga.,0
0Buv-MC-rSA,"Si paling air keras,",0
0Buv-MC-rSA,"Di jajah negara lain❌
Di jajah negara sendiri✅

Miris😢",1
0Buv-MC-rSA,Merasa DEJAVU film AVATAR 😢😢😢,0
0Buv-MC-rSA,"Jokower Luhut ,Bahlil Wowo penyumbang kerusakan hutan di negri ini terbesar",0
0Buv-MC-rSA,"Pemimpin di negri ini ternyata pengikut setia dajjal semua, pantas negri ini tidak diberkahi",0
0Buv-MC-rSA,"kureeeeeng, lebih bagus nonton jagal.",0
0Buv-MC-rSA,REZIM SAMPAH SETELAH REZIM JOKOWI,0
0Buv-MC-rSA,"Pantesan TNI kepanasan ngebubarin nobar Mulu, ternyata begitu kelakuannya, tanah adat maen patok aja ""TANAH MILIK TNI AD""",0
0Buv-MC-rSA,Ngerii,0
0Buv-MC-rSA,Kasih ke Netflix bang,0
0Buv-MC-rSA,TANAH MILIK TNI AD 😅 MBAHMU.  KAU ITU BERTANGGUNG JAWAB ATAS PAJAK YANG KITA BAYAR. MASIH AJA MAU RAMPOK,0
0Buv-MC-rSA,"Wajarlah di larang kalian hanya mempertontonkan militer menyerang dari pihak militer yg banyak jadi korban kalian diam ,kalau memang banyak maunya masyarakat di indonesia lebih baik di bubarkan semua ny buat negara di setiap pulau provinsi sekaligus kabupaten biar bisa menuruti kehendak masing2",0
0Buv-MC-rSA,1:02 mencanangkan Swasembada dapur mbg yg betul dan Swasembada koperasi merput itu baru terbukti,0
0Buv-MC-rSA,"Jadi bertanya,,apakah opm itu,.patriot yg mmprthnkn tanah kelahiranya dr kserakahan b4bi b4bi...",0
0Buv-MC-rSA,🎉,0
0Buv-MC-rSA,"Belasan tahun Rezim berkuasa... masih Rakyat yang jadi Korban..
Semoga Pemilu yang akan datang Sisa2 Rezim Lama di singkirkan oleh pilihan Rakyat yang adil dan jujur",0
0Buv-MC-rSA,"Sumatra dukung adat Papua,jaga hutanmu Papua cukup Sumatra korban pejabat penjilat",0
0Buv-MC-rSA,Pemilik emas tersingkir ...konoha,0
0Buv-MC-rSA,Coba datang dan tinggal di Merauke Papua Selatan.. cerita aseli ga begitu juga to.. ettttt playing victim jadi.. tra bisa berkata kata lagi su,0
0Buv-MC-rSA,"Saluttt buat mereka, Papua bukan tanah kosong!!!!",0
0Buv-MC-rSA,"PAPUA NEGRI YG KAYA
PAPUA BUKAN TANAH TANDUS
PAPUA PUNYA TUAN
PAPUA BUKAN TANAH KOSONG
TANPA PAPUA INDONESIA PASTI BUBAR
PAPUA DAPUR INDONESIA 
TANPA PAPUA INDONESIA LAPAR
ORANG DARI JAKARTA PANEN HASIL DI PAPUA
IBARAT ORNG PAPUA YG TANAM
ORANG DARI JAKARTA YG PANEN
TANPA MEMBALAS RASA CAPE MEREKA
ORANG PAPUA HARUS BICARA
YG LANTANG PEMERINTAH PAPUA JAGA ALAM KALIAN
KALIAN PELINDUNG SEBENARNYA TANPA KALIAN MERKA TDK MENGENAL LEBIH DALM ALAM PAPUA
KALIAN JANGN JADI MUSU DALM SELIMUT KASIHAN RAKYATMU JANGAN HANYA INGAT DEMI PERUTMU TAPI INGAT RAKYATMU TANPA MERKA KALIAN TDAK ADA FUNGSI DI NEGRI INI
SALAM CINTA DAMAI",0
0Buv-MC-rSA,"🎉 Pendukung film bilang : dokumenter ini membuka realitas yang jarang terlihat publik.

Pengkritiknya bilang : filmnya terlalu satu sisi dan cenderung politis. 

Jadi posisi paling aman dan objektif 2 sisi:
“Ada fakta nyata di baliknya, tetapi penyajiannya tetap dipengaruhi sudut pandang pembuat dokumenter.”

Mirip seperti dokumenter lain semacam Sexy Killers atau Dirty Vote: data dan kejadian nyata dipakai, tapi pemilihan angle, narasi, musik, dan editing diarahkan untuk menyampaikan pesan bermuatan tertentu... 🤘",0
0Buv-MC-rSA,knpa kok pejabat ini jahat2 ya,0
0Buv-MC-rSA,"Apakah kalian semua sudah paham mengapa papua ingin merdeka?

Yaps, agar mencegah pengrusakan alam yang di lakukan oleh prabowo agar tidak berlanjut sampai papua menjadi gurun.",0
0Buv-MC-rSA,sawit dimana-mana... gilaaaa,0
0Buv-MC-rSA,"Admin, gmn caran dapet video full nya...",0
0Buv-MC-rSA,JANGAN LUPAKAN SEJARAH.,1
0Buv-MC-rSA,"Welcome to Democracy, brother.
The best form of government, the expert said.",0
0Buv-MC-rSA,"Kemana itu penyefonk si ijo ? kmaren pas coklat rame lsng bravo"" ijo. Dasar manusia berkacamata kuda. Lu pikir ijo lebih bersih dr coklat ? Sama aja begooo mau coklat ijo item  biru",0
0Buv-MC-rSA,Setan...ya Allah berikanlah azab kesukaran hidup di dunia ahirat kepada pemimpin beserta sanak kerurunan mereka.amin,0
0Buv-MC-rSA,"thank u for being sane and make this crazy wonderful movie, we got your back",0
0Buv-MC-rSA,"Dasar nggk tau malu, itu tanah milik mereka koq tiba2 kalian dtng seenaknya saja untuk merampas tanah mereka,
Woy sadar diri sedikitlah,",0
0Buv-MC-rSA,"OOO ternyata nyinggung plat merah , makanya tak boleh nobar...😮",0
0Buv-MC-rSA,"Prabowo PENJAHAT LU,,, lu rusak negara gw,,, jahat lu,,,sakit hati gw,,, neraka buat lu dan antek2 lu,, SAKIT DAN SEDIH GW LIHAT NEGARA INI SEMENJAK LU YG MIMPIN,,, HANCUR SEMUANYA GARA GARA LU, YG SEBELUMNYA AJA UDAH RUSAK MALAH LU TAMBAH KERUSAKANNYA",0
0Buv-MC-rSA,"anda tidak akan bisa melihat Papua hanya dari sebuah film saya pernah tinggal di Papua hampir separuh hidup saya di Papua, konflik di Papua bukan hanya sekedar kesejahteraan rakyat tp banyak kepentingan politik dari dalam maupun luar negeri bahkan pejabat pejabat Papua sediri punya tanggung jawab besar atas konflik di Papua, sebenarnya pemerintah Indonesia jg sudah memberikan yang terbaik tp banyak sekali oknum yang tidak amanah hingga akhirnya terjadi konflik sampai saat ini.",1
0Buv-MC-rSA,#2029 REVOLUSI,0
0Buv-MC-rSA,Ternyata jokowi & prabowo sama saja😏.,0
0Buv-MC-rSA,1 kata Sedih....😢,0
0Buv-MC-rSA,Up ..,0
0Buv-MC-rSA,Jdi kkb tuh gkk jahat atau gimana?,0
0Buv-MC-rSA,"Bencana BANJIR ACEH DAN SUMUT  2025 tidak berstatus bencana Nasional, ya alasannya kurang lebih... wo, .. wi, fu.., fa",0
0Buv-MC-rSA,😂😂 Babi di makan Babi 😂😂😂,1
